635484.7	3049719.9	0
635478.4	3049719.9	0
635475.5	3049721	0
635473.6	3049721.7	0
635471.8	3049723.6	0
635468.4	3049724.7	0
635466.3	3049724.8	0
635460.3	3049725	0
635456.3	3049726.5	0
635456.3	3049722.1	0
635454.8	3049719.5	0
635448.6	3049718.9	0
635443	3049718.4	0
635439.9	3049719.1	0
635437.2	3049719.7	0
635435.7	3049720	0
635432.5	3049720.7	0
635429.7	3049721.4	0
635425	3049724	0
635421.3	3049726.2	0
635418.3	3049727.9	0
635418.2	3049728	0
635415.9	3049729.6	0
635413.4	3049731.3	0
635408.6	3049734.6	0
635403.8	3049731.3	0
635400.5	3049730.6	0
635397.2	3049729.8	0
635394.9	3049729.4	0
635389.3	3049728.3	0
635388	3049728.1	0
635387.6	3049728	0
635387.3	3049727.9	0
635385.8	3049727.6	0
635385.7	3049727.6	0
635385.6	3049727.6	0
635377.8	3049726	0
635377.3	3049725.8	0
635376.9	3049725.8	0
635373.3	3049725.6	0
635371	3049725.5	0
635369.9	3049725.4	0
635366.6	3049725	0
635364.6	3049724.7	0
635359.2	3049723.9	0
635358.9	3049723.9	0
635355.6	3049723.9	0
635352.8	3049723.9	0
635351.8	3049723.9	0
635351.1	3049723.8	0
635348.5	3049723.6	0
635345.4	3049718.9	0
635344.1	3049716.9	0
635342.4	3049717	0
635340.8	3049717	0
635338	3049717.1	0
635335.1	3049717.2	0
635332.7	3049717.3	0
635332.4	3049717.3	0
635326.8	3049716.8	0
635324.1	3049716.6	0
635323.1	3049716.6	0
635320.7	3049716	0
635315.3	3049714.8	0
635314	3049714.5	0
635313.5	3049714.3	0
635312.5	3049714.4	0
635308.8	3049714.5	0
635307.4	3049714.6	0
635303.7	3049714.7	0
635302	3049714.8	0
635300.2	3049714.9	0
635297	3049715	0
635295.7	3049715.1	0
635295.4	3049715.1	0
635294	3049714.9	0
635292.5	3049714.8	0
635288.8	3049714.3	0
635288.3	3049714.3	0
635285.2	3049714.3	0
635281.3	3049714.3	0
635281.1	3049714.3	0
635278.4	3049713.9	0
635276.9	3049713.6	0
635275.6	3049713.4	0
635272.6	3049712.9	0
635265.7	3049708.6	0
635263.7	3049707.3	0
635262.9	3049706.9	0
635258.9	3049704.9	0
635256.3	3049703.5	0
635251.9	3049701.3	0
635250.9	3049700.8	0
635248.6	3049699.6	0
635246.4	3049698.8	0
635240.6	3049696.9	0
635236.8	3049695.5	0
635234.9	3049695.1	0
635233.5	3049694.9	0
635229.8	3049694.1	0
635222.4	3049691.1	0
635218.7	3049684.1	0
635216.8	3049681.4	0
635216.2	3049680.4	0
635217.4	3049677.5	0
635218.9	3049674.2	0
635219.1	3049673.8	0
635222.1	3049668.6	0
635222.1	3049668.4	0
635224.3	3049663.5	0
635221.7	3049655	0
635221.7	3049655	0
635218	3049649.4	0
635219.8	3049643.8	0
635218.7	3049636.1	0
